"job_title","seniority_level","status","location","post_date","industry","ownership","company_size","revenue","salary","skills","salary_clean","salary_min","salary_max","salary_num","salary_usd"
"data scientist","senior","on-site","Sunnyvale, CA","17 days ago","Retail","Public",NA,NA,"131,557 - 263,107","['spark', 'r', 'python', 'scala', 'sql', 'machine learning', 'tensorflow']","131557 - 263107",131557,NA,131557,148054.2478
"data scientist","midlevel","on-site","Mountain View, CA","7 days ago","Technology","Public","258,810","258,810","129,712 - 185,828","['sql', 'r', 'python']","129712 - 185828",129712,NA,129712,145977.8848
"data engineer","senior","on-site","Seattle, WA","3 months ago","Retail","Public","865,476","865,476","119,600 - 220,792","['amazon', 'aws']","119600 - 220792",119600,NA,119600,134597.84
"data scientist","lead",NA,"London, England, United Kingdom","19 days ago","Finance","Public","290,750","290,750","92,773 - 146,026","[]","92773 - 146026",92773,NA,92773,104406.7342
"data scientist","lead","on-site","Menlo Park, CA","12 days ago","Technology","Public","94,580","94,580","189,510 - 258,504","['sql', 'machine learning', 'r', 'python']","189510 - 258504",189510,NA,189510,213274.554
"data scientist","midlevel","on-site","McLean, VA","17 days ago","Retail","Public","55,090","55,090","159,154 - 181,600","['spark', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'database', 'deep learning']","159154 - 181600",159154,NA,159154,179111.9116
"data scientist","lead","on-site","New York, NY","21 days ago","Retail","Public","55,150","55,150","264,761 - 302,202","['aws', 'r', 'python', 'scala', 'machine learning', 'database', 'deep learning']","264761 - 302202",264761,NA,264761,297962.0294
"data scientist","senior","on-site","Burlingame, CA","a month ago","Technology","Public","94,560","94,560","159,157 - 222,632","['sql', 'machine learning', 'r', 'python']","159157 - 222632",159157,NA,159157,179115.2878
"data scientist","senior",NA,"San Diego, CA","22 days ago","Technology","Public","17,030","17,030","163,752","['r', 'python', 'sql', 'machine learning', 'tableau']","163752",163752,NA,163752,184286.5008
"data scientist","senior","on-site","Austin, TX . Bellevue, WA . New York, United States","a month ago","Retail","Public","865,416","865,416","156,391","['amazon', 'r', 'python', 'sql', 'machine learning']","156391",156391,NA,156391,176002.4314
"data scientist","lead","on-site","New York, NY","a month ago","Retail","Public","55,140","55,140","194,110 - 221,524","['spark', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'database', 'deep learning']","194110 - 221524",194110,NA,194110,218451.394
"data scientist","senior",NA,"Hyderabad, Telangana, India","15 days ago","Technology","Public","524,568","524,568","27,474 - 53,079","['database', 'machine learning', 'java']","27474 - 53079",27474,NA,27474,30919.2396
"data scientist","senior","hybrid","Arlington, VA . Hybrid","4 days ago","Technology","Public","27,010",NA,"91,075 - 206,986","['spark', 'r', 'python', 'sql', 'hadoop', 'machine learning']","91075 - 206986",91075,NA,91075,102495.805
"data scientist","senior",NA,"San Diego, CA","9 days ago","Technology","Public","17,050","17,050","163,754","['r', 'python', 'sql', 'machine learning', 'tableau']","163754",163754,NA,163754,184288.7516
"data scientist","senior","on-site","Seattle, WA . Cupertino, CA","a month ago","Retail","Public","865,416","865,416","110,396 - 220,787","['amazon', 'aws', 'r', 'python', 'sql', 'machine learning']","110396 - 220787",110396,NA,110396,124239.6584
"data scientist","lead","on-site","Columbus, OH . On-site","11 days ago","Finance","Public","290,780","290,780","137,996","['pandas', 'numpy', 'pytorch', 'spark', 'aws', 'scikit-learn', 'python', 'sql', 'keras', 'machine learning', 'tensorflow']","137996",137996,NA,137996,155300.6984
"data scientist","midlevel","on-site","New York, NY","a month ago","Technology","Public","94,560","94,560","133,392 - 187,668","['sql', 'machine learning', 'r', 'python']","133392 - 187668",133392,NA,133392,150119.3568
"machine learning engineer","senior",NA,"Bengaluru, Karnataka, India","8 days ago","Technology","Public","492,215","492,215","20,440","['aws', 'gcp', 'azure']","20440",20440,NA,20440,23003.176
"data scientist","senior","on-site","Seattle, WA . Arlington, VA","8 days ago","Retail","Public","865,466","865,466","110,393 - 220,784","['amazon', 'spark', 'r', 'python', 'sql', 'hadoop', 'machine learning']","110393 - 220784",110393,NA,110393,124236.2822
"data scientist","senior","on-site","Mountain View, CA","5 days ago","Technology","Public","258,810","258,810","208,825 - 294,379","['sql', 'r', 'python']","208825 - 294379",208825,NA,208825,235011.655
"data scientist","senior","on-site","San Jose, CA","13 days ago","Retail","Public","55,110","55,110","133,489 - 152,347","['pytorch', 'aws', 'r', 'python', 'scala', 'sql', 'database', 'machine learning']","133489 - 152347",133489,NA,133489,150228.5206
"data scientist","midlevel","hybrid","Chicago, IL . Hybrid","2 months ago","Technology","Public","34,650","34,650","113,614 - 195,810","['r', 'python', 'sql', 'machine learning', 'tableau']","113614 - 195810",113614,NA,113614,127861.1956
"data scientist","senior","on-site","Palo Alto, CA . Austin, TX . West Hollywood, CA . Arlington, VA . Seattle, WA + 1 More","8 days ago","Retail","Public","865,466","865,466","118,677 - 220,789","['amazon', 'r', 'python', 'scala', 'sql', 'machine learning']","118677 - 220789",118677,NA,118677,133559.0958
"data scientist","senior","on-site","Bellevue, WA","7 days ago","Technology","Public","94,590","94,590","133,394 - 187,670","['spark', 'powerbi', 'r', 'python', 'sql', 'machine learning', 'tableau']","133394 - 187670",133394,NA,133394,150121.6076
"data scientist","senior",NA,"Bengaluru, Karnataka, India","23 days ago","Technology","Public","258,810","258,810","42,805","['sql', 'r', 'python']","42805",42805,NA,42805,48172.747
"data scientist","midlevel",NA,"London, England, United Kingdom","7 days ago","Finance","Public","290,800","290,800","97,625","['sql', 'machine learning', 'python']","97625",97625,NA,97625,109867.175
"data scientist","senior",NA,"New York, NY","8 days ago","Technology","Public","17,030","17,030","170,193","['tableau', 'sql', 'r', 'python']","170193",170193,NA,170193,191535.2022
"data scientist","senior","on-site","Bentonville, AR","17 days ago","Retail","Public",NA,NA,"131,559 - 263,109","['pytorch', 'spark', 'r', 'python', 'scala', 'machine learning', 'azure', 'tensorflow']","131559 - 263109",131559,NA,131559,148056.4986
"data scientist","senior","on-site","Sunnyvale, CA","19 days ago","Retail","Public",NA,NA,"107,640 - 215,272","['numpy', 'pytorch', 'spark', 'r', 'python', 'scikit-learn', 'scala', 'bash', 'java', 'sql', 'machine learning', 'gcp', 'deep learning', 'matplotlib', 'tensorflow']","107640 - 215272",107640,NA,107640,121138.056
"data scientist","junior","on-site","Belarus","6 days ago","Technology","Public","49,540",NA,"22,087","['spark', 'aws', 'python', 'sql', 'machine learning', 'gcp', 'azure']","22087",22087,NA,22087,24856.7098
"data scientist","lead","on-site","San Bruno, CA","8 days ago","Technology","Public","258,770","258,770","181,232 - 267,706","['sql', 'r', 'python']","181232 - 267706",181232,NA,181232,203958.4928
"machine learning engineer","senior","hybrid","San Jose, CA . Hybrid","a month ago","Technology","Public","34,630","34,630","172,950 - 298,014","['pytorch', 'python', 'sql', 'machine learning', 'gcp', 'hadoop', 'deep learning', 'tensorflow']","172950 - 298014",172950,NA,172950,194637.93
"data scientist","senior","on-site","Bentonville, AR","18 days ago","Retail","Public",NA,NA,"101,193 - 202,386","['pytorch', 'spark', 'r', 'python', 'scala', 'neural network', 'machine learning', 'deep learning', 'tensorflow']","101193 - 202386",101193,NA,101193,113882.6022
"data scientist","lead","on-site","Bellevue, WA","19 days ago","Technology","Public","94,590","94,590","232,745 - 288,861","['machine learning']","232745 - 288861",232745,NA,232745,261931.223
"data scientist","senior","on-site","Mountain View, CA","15 days ago","Technology","Public","258,810","258,810","181,229 - 267,703","['sql', 'r', 'python']","181229 - 267703",181229,NA,181229,203955.1166
"data scientist","midlevel","on-site","Seattle, WA","2 days ago","Retail","Public","865,446","865,446","110,401 - 220,792","['amazon', 'r', 'python', 'sql', 'machine learning']","110401 - 220792",110401,NA,110401,124245.2854
"data scientist","senior","on-site","Mountain View, CA","5 days ago","Technology","Public","258,820","258,820","168,348 - 249,302","['sql', 'r', 'python']","168348 - 249302",168348,NA,168348,189458.8392
"machine learning engineer","midlevel",NA,"Bengaluru, Karnataka, India","22 days ago","Technology","Public","492,205","492,205","10,603 - 26,378","['machine learning']","10603 - 26378",10603,NA,10603,11932.6162
"data scientist","senior","remote","Gothenburg, Västra Götaland County, Sweden . Fully Remote","5 days ago","Technology","Private","263,570","263,570","60,795","['pandas', 'amazon', 'pytorch', 'aws', 'git', 'python', 'docker', 'sql', 'kubernetes', 'azure']","60795",60795,NA,60795,68418.693
"data scientist","senior","on-site","San Jose, CA","16 days ago","Retail","Public","55,130","55,130","159,156 - 181,602","['pytorch', 'aws', 'r', 'python', 'scala', 'sql', 'database', 'machine learning']","159156 - 181602",159156,NA,159156,179114.1624
"data scientist","lead",NA,"Delhi Cantonment, Delhi, India","4 days ago","Technology","Public","261,030","261,030","9,657","[]","9657",9657,NA,9657,10867.9878
"data scientist","senior","on-site","San Bruno, CA","17 days ago","Retail","Public",NA,NA,"131,556 - 263,106","['spark', 'r', 'python', 'scala', 'sql', 'machine learning', 'tensorflow']","131556 - 263106",131556,NA,131556,148053.1224
"data scientist","senior","on-site","Bellevue, WA . Austin, TX . Nashville, TN . Tempe, AZ","16 days ago","Retail","Public","865,476","865,476","156,392 - 178,470","['amazon', 'aws', 'r', 'python', 'sql', 'tableau']","156392 - 178470",156392,NA,156392,176003.5568
"data scientist","senior",NA,"Camden, NJ","4 months ago","Technology","Private","263,580","263,580","80,371 - 124,381","['r', 'python', 'sql', 'machine learning', 'azure']","80371 - 124381",80371,NA,80371,90449.5234
"data scientist","senior","hybrid","San Jose, CA . Hybrid","a month ago","Technology","Public","34,670","34,670","113,612 - 195,808","['tableau', 'sql', 'r', 'python']","113612 - 195808",113612,NA,113612,127858.9448
"data scientist","senior","on-site","Chicago, IL . Sunnyvale, CA","20 days ago","Technology","Public","258,790","258,790","181,235 - 267,709","['sql', 'machine learning', 'r', 'python']","181235 - 267709",181235,NA,181235,203961.869
"data scientist","senior","on-site","New York, United States . Los Angeles Metropolitan Area . Seattle, WA . Austin, TX . Arlington, VA + 2 More","7 days ago","Retail","Public","865,426","865,426","137,999 - 165,596","['amazon', 'r', 'python', 'scala', 'sql', 'machine learning']","137999 - 165596",137999,NA,137999,155304.0746
"data scientist","senior","on-site","San Francisco, CA","5 days ago","Technology","Public","17,020","17,020","164,672 - 171,572","['sql', 'machine learning', 'r', 'python']","164672 - 171572",164672,NA,164672,185321.8688
"data scientist","senior","on-site","New York, NY . On-site","6 days ago","Finance","Public","290,780","290,780","133,114 - 193,194","['pandas', 'numpy', 'python', 'sql', 'machine learning', 'tableau']","133114 - 193194",133114,NA,133114,149806.4956
"data scientist","midlevel","on-site","Plano, TX . On-site","6 days ago","Finance","Public","290,800","290,800","124,196 - 197,790","['pytorch', 'spark', 'python', 'sql', 'keras', 'machine learning', 'tensorflow']","124196 - 197790",124196,NA,124196,139770.1784
"data engineer","senior",NA,"Vancouver, British Columbia, Canada","21 days ago","Retail","Public","865,426","865,426","95,034 - 158,785","['amazon', 'aws', 'python', 'scala', 'java', 'airflow', 'sql']","95034 - 158785",95034,NA,95034,106951.2636
"data scientist","midlevel","on-site","Bellevue, WA","19 days ago","Technology","Public","94,580","94,580","159,150 - 222,625","['sql', 'machine learning', 'r', 'python']","159150 - 222625",159150,NA,159150,179107.41
"data scientist","senior","on-site","Sunnyvale, CA","17 days ago","Retail","Public",NA,NA,"131,554 - 263,104","['spark', 'r', 'python', 'scala', 'sql', 'machine learning', 'tensorflow']","131554 - 263104",131554,NA,131554,148050.8716
"machine learning engineer","senior","on-site","Seattle, WA","6 days ago","Retail","Public","865,436","865,436","110,395 - 220,786","['amazon', 'machine learning']","110395 - 220786",110395,NA,110395,124238.533
"machine learning engineer","midlevel",NA,"Bengaluru, Karnataka, India . Bangalore, Karnataka, India","21 days ago","Technology","Public","492,245","492,245","10,601 - 26,376","['machine learning']","10601 - 26376",10601,NA,10601,11930.3654
"data scientist","midlevel",NA,"Singapore, Singapore","a month ago","Technology","Private","110,010","110,010","57,958 - 103,129","['sql', 'machine learning', 'r', 'python']","57958 - 103129",57958,NA,57958,65225.9332
"data scientist","senior","hybrid","Bentonville, AR . Hybrid","18 days ago","Retail","Public",NA,NA,"131,552 - 263,102","['pytorch', 'spark', 'r', 'python', 'scala', 'java', 'airflow', 'sql', 'machine learning', 'deep learning', 'keras', 'azure', 'tensorflow']","131552 - 263102",131552,NA,131552,148048.6208
"data scientist","senior",NA,"Mountain View, CA","8 days ago","Technology","Public","17,050","17,050","170,195","['spark', 'r', 'python', 'sql', 'tableau']","170195",170195,NA,170195,191537.453
"data scientist","senior","on-site","Los Angeles, CA . Mountain View, CA","15 days ago","Technology","Public","258,790","258,790","129,711 - 185,827","['spark', 'r', 'python', 'sql', 'hadoop', 'machine learning']","129711 - 185827",129711,NA,129711,145976.7594
"data scientist","senior","hybrid","Bengaluru, Karnataka, India . Hybrid","8 days ago","Technology","Public","34,650","34,650","24,239 - 47,626","['sql', 'machine learning', 'python']","24239 - 47626",24239,NA,24239,27278.5706
"data scientist","senior",NA,"Bengaluru, Karnataka, India","a day ago","Technology","Public","524,598","524,598","33,288 - 53,080","['pytorch', 'python', 'sql', 'machine learning', 'deep learning', 'tensorflow']","33288 - 53080",33288,NA,33288,37462.3152
"machine learning engineer","senior",NA,"Melbourne, Victoria, Australia","a month ago","Retail","Public","865,456","865,456","64,290","['amazon', 'machine learning']","64290",64290,NA,64290,72351.966
"data scientist","midlevel","on-site","McLean, VA","11 days ago","Retail","Public","55,150","55,150","145,904 - 166,510","['spark', 'aws', 'r', 'python', 'scala', 'sql', 'database', 'machine learning']","145904 - 166510",145904,NA,145904,164200.3616
"data scientist","midlevel","on-site","New York, NY","17 days ago","Retail","Public","55,110","55,110","159,149 - 181,595","['spark', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'database', 'deep learning']","159149 - 181595",159149,NA,159149,179106.2846
"data scientist","senior","on-site","San Diego, CA","8 days ago","Technology","Public","17,040","17,040","195,486 - 201,926","['r', 'python', 'scala', 'sql', 'machine learning', 'deep learning']","195486 - 201926",195486,NA,195486,219999.9444
